year;month;day;order;country;session ID;page 1 (main category);page 2 (clothing model);colour;location;model photography;price;price 2;page
2008;7;20;1;29;20159;1;A8;3;3;1;62;1;1
2008;7;20;2;29;20159;1;A17;2;6;1;62;1;1
2008;7;20;3;29;20159;3;C26;14;3;1;28;2;2
2008;7;20;4;29;20159;3;C34;7;6;1;48;1;2
2008;7;20;5;29;20159;3;C56;6;1;2;57;1;4
2008;7;20;6;29;20159;3;C40;14;2;2;28;2;3
2008;7;20;1;29;20160;2;B32;6;5;1;38;2;2
2008;7;20;1;29;20161;2;B7;6;3;1;38;2;1
2008;7;20;2;29;20161;2;B17;6;6;2;38;2;1
2008;7;20;1;29;20162;1;A1;8;1;1;28;2;1
2008;7;20;2;29;20162;1;A5;3;2;1;43;2;1
2008;7;20;3;29;20162;1;A14;3;5;1;60;1;1
2008;7;20;4;29;20162;1;A12;2;4;1;38;2;1
2008;7;20;5;29;20162;2;B2;3;1;2;57;1;1
2008;7;20;1;29;20163;1;A8;3;3;1;62;1;1
2008;7;20;2;29;20163;2;B4;10;2;1;52;1;1
2008;7;20;3;29;20163;2;B10;2;4;1;67;1;1
2008;7;20;4;29;20163;2;B11;2;4;1;43;2;1
2008;7;20;5;29;20163;2;B12;2;4;1;38;2;1
2008;7;20;6;29;20163;2;B13;12;5;2;62;1;1
2008;7;20;7;29;20163;2;B14;2;5;1;62;1;1
2008;7;20;8;29;20163;3;C20;13;1;2;48;1;2
2008;7;20;9;29;20163;3;C30;2;4;2;28;2;2
2008;7;20;10;29;20163;3;C50;9;5;2;20;2;3
2008;7;20;1;29;20164;1;A1;8;1;1;28;2;1
2008;7;20;2;29;20164;1;A2;3;1;1;43;2;1
2008;7;20;3;29;20164;1;A3;3;1;1;72;1;1
2008;7;20;4;29;20164;1;A12;2;4;1;38;2;1
2008;7;20;5;29;20164;1;A13;1;5;1;28;2;1
2008;7;20;6;29;20164;1;A14;3;5;1;60;1;1
2008;7;20;7;29;20164;1;A21;1;1;1;62;1;2
2008;7;20;8;29;20164;1;A22;4;2;1;62;1;2
2008;7;20;9;29;20164;1;A37;2;1;1;62;1;3
2008;7;20;10;29;20164;1;A22;4;2;1;62;1;2
2008;7;20;11;29;20164;1;A32;2;5;1;38;2;2
2008;7;20;12;29;20164;1;A10;3;4;1;38;2;1
2008;7;20;13;29;20164;1;A32;2;5;1;38;2;2
2008;7;20;1;29;20165;3;C1;4;1;2;28;2;1
2008;7;20;1;29;20166;2;B14;2;5;1;62;1;1
2008;7;20;2;29;20166;2;B2;3;1;2;57;1;1
2008;7;20;3;29;20166;2;B27;2;3;1;57;1;2
2008;7;20;4;29;20166;1;A11;3;4;1;62;1;1
2008;7;20;5;29;20166;1;A29;2;4;1;60;1;2
2008;7;20;6;29;20166;4;P7;4;3;2;28;2;1
2008;7;20;7;29;20166;1;A32;2;5;1;38;2;2
2008;7;20;1;29;20167;1;A10;3;4;1;38;2;1
2008;7;20;2;29;20167;1;A6;3;2;1;43;2;1
2008;7;20;3;29;20167;1;A8;3;3;1;62;1;1
2008;7;20;4;29;20167;1;A5;3;2;1;43;2;1
2008;7;20;5;29;20167;1;A5;3;2;1;43;2;1
2008;7;20;6;29;20167;1;A10;3;4;1;38;2;1
2008;7;20;7;29;20167;1;A12;2;4;1;38;2;1
2008;7;20;8;29;20167;1;A10;3;4;1;38;2;1
2008;7;20;9;29;20167;1;A12;2;4;1;38;2;1
2008;7;20;10;29;20167;1;A10;3;4;1;38;2;1
2008;7;20;11;29;20167;1;A10;3;4;1;38;2;1
2008;7;20;12;29;20167;1;A12;2;4;1;38;2;1
2008;7;20;13;29;20167;1;A12;2;4;1;38;2;1
2008;7;20;14;29;20167;1;A12;2;4;1;38;2;1
2008;7;20;15;29;20167;1;A10;3;4;1;38;2;1
2008;7;20;16;29;20167;1;A9;3;3;1;82;1;1
2008;7;20;17;29;20167;1;A6;3;2;1;43;2;1
2008;7;20;18;29;20167;1;A6;3;2;1;43;2;1
2008;7;20;19;29;20167;1;A9;3;3;1;82;1;1
2008;7;20;20;29;20167;1;A6;3;2;1;43;2;1
2008;7;20;21;29;20167;1;A12;2;4;1;38;2;1
2008;7;20;22;29;20167;4;P1;3;1;1;38;1;1
2008;7;20;23;29;20167;4;P2;3;1;1;28;2;1
2008;7;20;24;29;20167;4;P7;4;3;2;28;2;1
2008;7;20;25;29;20167;4;P4;4;2;1;38;1;1
2008;7;20;26;29;20167;4;P18;2;6;1;28;2;1
2008;7;20;27;29;20167;4;P29;5;4;2;33;2;2
2008;7;20;28;29;20167;4;P26;4;3;1;43;1;2
2008;7;20;29;29;20167;4;P23;6;2;2;28;2;2
2008;7;20;30;29;20167;4;P37;2;1;1;43;1;3
2008;7;20;31;29;20167;4;P41;9;2;2;43;1;3
2008;7;20;32;29;20167;4;P43;7;3;2;38;1;3
2008;7;20;33;29;20167;4;P53;2;6;2;38;1;3
2008;7;20;34;29;20167;4;P57;4;1;1;43;1;4
2008;7;20;35;29;20167;4;P59;2;2;2;38;1;4
2008;7;20;36;29;20167;4;P70;6;6;2;38;1;4
2008;7;20;37;29;20167;4;P71;2;6;2;33;2;4
2008;7;20;38;29;20167;4;P72;14;6;1;33;2;4
2008;7;20;39;29;20167;4;P76;2;2;2;43;1;5
2008;7;20;40;29;20167;4;P77;7;2;1;43;1;5
2008;7;20;41;29;20167;4;P78;14;2;2;48;1;5
2008;7;20;42;29;20167;4;P82;6;4;2;48;1;5
2008;7;20;1;29;20168;4;P1;3;1;1;38;1;1
2008;7;20;2;29;20168;4;P5;3;2;1;23;2;1
2008;7;20;3;29;20168;4;P8;2;3;1;28;2;1
2008;7;20;4;29;20168;4;P12;4;4;1;33;2;1
2008;7;20;5;29;20168;3;C4;4;2;1;48;1;1
2008;7;20;6;29;20168;3;C1;4;1;2;28;2;1
2008;7;20;7;29;20168;3;C6;6;2;1;33;2;1
2008;7;20;8;29;20168;3;C35;9;6;1;50;1;2
2008;7;20;9;29;20168;3;C48;6;4;1;28;2;3
2008;7;20;10;29;20168;3;C49;4;5;2;26;2;3
2008;7;20;11;29;20168;3;C53;14;6;1;38;2;3
2008;7;20;12;29;20168;3;C56;6;1;2;57;1;4
2008;7;20;13;29;20168;3;C57;5;1;2;33;2;4
2008;7;20;14;29;20168;2;B14;2;5;1;62;1;1
2008;7;20;15;29;20168;2;B13;12;5;2;62;1;1
2008;7;20;16;29;20168;2;B4;10;2;1;52;1;1
2008;7;20;17;29;20168;2;B25;6;3;1;38;2;2
2008;7;20;1;29;20169;3;C11;7;4;1;33;2;1
2008;7;20;2;29;20169;3;C7;13;3;1;48;1;1
2008;7;20;3;29;20169;3;C21;14;1;1;57;1;2
2008;7;20;4;29;20169;3;C49;4;5;2;26;2;3
2008;7;20;1;29;20170;2;B11;2;4;1;43;2;1
2008;7;20;2;29;20170;2;B11;2;4;1;43;2;1
2008;7;20;3;29;20170;2;B14;2;5;1;62;1;1
2008;7;20;4;29;20170;1;A10;3;4;1;38;2;1
2008;7;20;5;29;20170;4;P26;4;3;1;43;1;2
2008;7;20;6;29;20170;4;P36;2;6;1;43;1;2
2008;7;20;7;29;20170;4;P18;2;6;1;28;2;1
2008;7;20;1;29;20171;1;A13;1;5;1;28;2;1
2008;7;20;2;29;20171;1;A11;3;4;1;62;1;1
2008;7;20;3;29;20171;1;A7;3;3;1;43;2;1
2008;7;20;4;29;20171;2;B10;2;4;1;67;1;1
2008;7;20;5;29;20171;2;B4;10;2;1;52;1;1
2008;7;20;6;29;20171;3;C17;14;6;1;48;1;1
2008;7;20;7;29;20171;3;C7;13;3;1;48;1;1
2008;7;20;8;29;20171;4;P6;2;2;1;43;1;1
2008;7;20;1;29;20172;1;A10;3;4;1;38;2;1
2008;7;20;2;29;20172;1;A6;3;2;1;43;2;1
2008;7;20;3;29;20172;4;P1;3;1;1;38;1;1
2008;7;20;4;29;20172;4;P2;3;1;1;28;2;1
2008;7;20;5;29;20172;4;P3;2;1;1;48;1;1
2008;7;20;6;29;20172;4;P4;4;2;1;38;1;1
2008;7;20;7;29;20172;4;P5;3;2;1;23;2;1
2008;7;20;8;29;20172;4;P6;2;2;1;43;1;1
2008;7;20;9;29;20172;4;P10;4;4;2;65;1;1
2008;7;20;10;29;20172;3;C11;7;4;1;33;2;1
2008;7;20;11;29;20172;3;C16;13;6;1;28;2;1
2008;7;20;12;29;20172;4;P26;4;3;1;43;1;2
2008;7;20;13;29;20172;4;P25;2;3;2;43;1;2
2008;7;20;14;29;20172;4;P29;5;4;2;33;2;2
2008;7;20;15;29;20172;4;P46;14;4;1;28;2;3
2008;7;20;16;29;20172;4;P49;14;5;1;33;2;3
2008;7;20;17;29;20172;4;P61;1;3;2;28;2;4
2008;7;20;18;29;20172;4;P75;7;1;1;33;2;5
2008;7;20;1;29;20173;1;A3;3;1;1;72;1;1
2008;7;20;2;29;20173;1;A3;3;1;1;72;1;1
2008;7;20;3;29;20173;1;A10;3;4;1;38;2;1
2008;7;20;1;29;20174;2;B11;2;4;1;43;2;1
2008;7;20;2;29;20174;2;B10;2;4;1;67;1;1
2008;7;20;3;29;20174;2;B14;2;5;1;62;1;1
2008;7;20;1;29;20175;2;B12;2;4;1;38;2;1
2008;7;20;2;29;20175;2;B31;9;5;1;57;1;2
2008;7;20;3;29;20175;1;A11;3;4;1;62;1;1
2008;7;20;4;29;20175;1;A39;4;1;1;38;2;3
2008;7;20;5;29;20175;1;A42;6;2;1;28;2;3
2008;7;20;6;29;20175;1;A37;2;1;1;62;1;3
2008;7;20;7;29;20175;2;B10;2;4;1;67;1;1
2008;7;20;1;29;20176;1;A40;4;2;2;38;2;3
2008;7;20;2;29;20176;1;A8;3;3;1;62;1;1
2008;7;20;3;29;20176;1;A10;3;4;1;38;2;1
2008;7;20;4;29;20176;3;C29;6;4;2;52;1;2
2008;7;20;5;29;20176;3;C33;14;5;1;48;1;2
2008;7;20;6;29;20176;3;C26;14;3;1;28;2;2
2008;7;20;7;29;20176;3;C40;14;2;2;28;2;3
2008;7;20;1;29;20177;1;A2;3;1;1;43;2;1
2008;7;20;2;29;20177;1;A6;3;2;1;43;2;1
2008;7;20;3;29;20177;1;A8;3;3;1;62;1;1
2008;7;20;1;29;20178;4;P1;3;1;1;38;1;1
2008;7;20;2;29;20178;4;P33;9;5;1;43;1;2
2008;7;20;3;29;20178;4;P49;14;5;1;33;2;3
2008;7;20;4;29;20178;2;B11;2;4;1;43;2;1
2008;7;20;5;29;20178;2;B34;2;6;1;48;2;2
2008;7;20;6;29;20178;4;P39;14;1;1;43;1;3
2008;7;20;7;29;20178;4;P35;4;6;1;28;2;2
2008;7;20;1;29;20179;2;B3;12;1;1;52;1;1
2008;7;20;2;29;20179;2;B13;12;5;2;62;1;1
2008;7;20;3;29;20179;2;B15;9;5;1;38;2;1
2008;7;20;1;29;20180;3;C26;14;3;1;28;2;2
2008;7;20;2;29;20180;3;C58;14;2;2;48;1;4
2008;7;20;1;29;20181;2;B24;11;2;1;57;1;2
2008;7;20;2;29;20181;2;B24;11;2;1;57;1;2
2008;7;20;3;29;20181;2;B24;11;2;1;57;1;2
2008;7;20;1;29;20182;3;C6;6;2;1;33;2;1
2008;7;20;2;29;20182;3;C2;12;1;1;43;1;1
2008;7;20;3;29;20182;3;C5;11;2;1;48;1;1
2008;7;20;4;29;20182;4;P6;2;2;1;43;1;1
2008;7;20;5;29;20182;4;P12;4;4;1;33;2;1
2008;7;20;6;29;20182;1;A7;3;3;1;43;2;1
2008;7;20;1;29;20183;1;A1;8;1;1;28;2;1
2008;7;20;2;29;20183;1;A6;3;2;1;43;2;1
2008;7;20;3;29;20183;2;B4;10;2;1;52;1;1
2008;7;20;4;29;20183;2;B2;3;1;2;57;1;1
2008;7;20;5;29;20183;2;B2;3;1;2;57;1;1
2008;7;20;1;29;20184;2;B13;12;5;2;62;1;1
2008;7;20;2;29;20184;2;B14;2;5;1;62;1;1
2008;7;20;3;29;20184;2;B17;6;6;2;38;2;1
2008;7;20;1;29;20185;1;A5;3;2;1;43;2;1
2008;7;20;2;29;20185;4;P7;4;3;2;28;2;1
2008;7;20;1;29;20186;1;A15;14;5;2;33;2;1
2008;7;20;2;29;20186;1;A16;1;6;1;33;2;1
2008;7;20;1;29;20187;4;P82;6;4;2;48;1;5
2008;7;20;2;29;20187;4;P77;7;2;1;43;1;5
2008;7;20;1;29;20188;2;B10;2;4;1;67;1;1
2008;7;20;2;29;20188;2;B8;4;3;2;52;1;1
2008;7;20;3;29;20188;2;B4;10;2;1;52;1;1
2008;7;20;1;29;20189;1;A37;2;1;1;62;1;3
2008;7;20;2;29;20189;1;A11;3;4;1;62;1;1
2008;7;20;3;29;20189;1;A17;2;6;1;62;1;1
2008;7;20;4;29;20189;3;C46;2;4;1;48;1;3
2008;7;20;5;29;20189;2;B14;2;5;1;62;1;1
2008;7;20;6;29;20189;1;A15;14;5;2;33;2;1
2008;7;20;7;29;20189;1;A31;6;5;2;62;1;2
2008;7;20;8;29;20189;1;A39;4;1;1;38;2;3
2008;7;20;1;29;20190;4;P6;2;2;1;43;1;1
2008;7;20;1;29;20191;2;B4;10;2;1;52;1;1
2008;7;20;2;29;20191;2;B4;10;2;1;52;1;1
2008;7;20;3;29;20191;2;B12;2;4;1;38;2;1
2008;7;20;4;29;20191;2;B12;2;4;1;38;2;1
2008;7;20;5;29;20191;2;B10;2;4;1;67;1;1
2008;7;20;1;46;20192;2;B13;12;5;2;62;1;1
2008;7;20;2;46;20192;2;B20;8;1;1;43;2;2
2008;7;20;1;29;20193;2;B17;6;6;2;38;2;1
2008;7;20;2;29;20193;2;B9;1;3;1;48;2;1
2008;7;20;3;29;20193;2;B10;2;4;1;67;1;1
2008;7;20;4;29;20193;1;A31;6;5;2;62;1;2
2008;7;20;1;29;20194;1;A17;2;6;1;62;1;1
2008;7;20;2;29;20194;1;A32;2;5;1;38;2;2
2008;7;20;3;29;20194;4;P34;9;6;2;48;1;2
2008;7;20;4;29;20194;4;P33;9;5;1;43;1;2
2008;7;20;5;29;20194;4;P40;4;2;1;43;1;3
2008;7;20;6;29;20194;4;P39;14;1;1;43;1;3
2008;7;20;7;29;20194;4;P70;6;6;2;38;1;4
2008;7;20;8;29;20194;1;A11;3;4;1;62;1;1
2008;7;20;9;29;20194;1;A34;2;6;1;38;2;2
2008;7;20;10;29;20194;2;B4;10;2;1;52;1;1
2008;7;20;1;29;20195;2;B1;4;1;1;57;1;1
2008;7;20;2;29;20195;2;B6;2;2;1;52;1;1
2008;7;20;3;29;20195;1;A7;3;3;1;43;2;1
2008;7;20;4;29;20195;1;A8;3;3;1;62;1;1
2008;7;20;5;29;20195;2;B26;13;3;1;57;1;2
2008;7;20;6;29;20195;2;B27;2;3;1;57;1;2
2008;7;20;1;29;20196;3;C7;13;3;1;48;1;1
2008;7;20;2;29;20196;3;C7;13;3;1;48;1;1
2008;7;20;3;29;20196;3;C34;7;6;1;48;1;2
2008;7;20;4;29;20196;3;C34;7;6;1;48;1;2
2008;7;20;5;29;20196;1;A5;3;2;1;43;2;1
2008;7;20;6;29;20196;3;C7;13;3;1;48;1;1
2008;7;20;7;29;20196;3;C57;5;1;2;33;2;4
2008;7;20;8;29;20196;2;B8;4;3;2;52;1;1
2008;7;20;9;29;20196;2;B7;6;3;1;38;2;1
2008;7;20;10;29;20196;2;B4;10;2;1;52;1;1
2008;7;20;11;29;20196;4;P2;3;1;1;28;2;1
2008;7;20;12;29;20196;4;P57;4;1;1;43;1;4
2008;7;20;1;29;20197;2;B4;10;2;1;52;1;1
2008;7;20;2;29;20197;4;P17;2;6;2;38;1;1
2008;7;20;3;29;20197;3;C13;9;5;1;48;1;1
2008;7;20;4;29;20197;4;P17;2;6;2;38;1;1
2008;7;20;1;29;20198;2;B15;9;5;1;38;2;1
2008;7;20;1;29;20199;1;A42;6;2;1;28;2;3
2008;7;20;1;29;20200;4;P1;3;1;1;38;1;1
2008;7;20;2;29;20200;1;A1;8;1;1;28;2;1
2008;7;20;3;29;20200;1;A2;3;1;1;43;2;1
2008;7;20;4;29;20200;1;A3;3;1;1;72;1;1
2008;7;20;1;29;20201;2;B11;2;4;1;43;2;1
2008;7;20;2;29;20201;2;B17;6;6;2;38;2;1
2008;7;20;1;29;20202;3;C13;9;5;1;48;1;1
2008;7;20;2;29;20202;3;C14;9;5;1;23;2;1
2008;7;20;3;29;20202;2;B15;9;5;1;38;2;1
2008;7;20;4;29;20202;2;B14;2;5;1;62;1;1
2008;7;20;1;29;20203;3;C36;14;6;1;43;1;2
2008;7;20;2;29;20203;3;C56;6;1;2;57;1;4
2008;7;20;3;29;20203;3;C57;5;1;2;33;2;4
2008;7;20;4;29;20203;2;B5;14;2;2;52;1;1
2008;7;20;5;29;20203;2;B9;1;3;1;48;2;1
2008;7;20;1;29;20204;3;C18;9;6;1;48;1;1
2008;7;20;2;29;20204;3;C13;9;5;1;48;1;1
2008;7;20;3;29;20204;3;C11;7;4;1;33;2;1
2008;7;20;4;29;20204;3;C8;2;3;2;48;1;1
2008;7;20;5;29;20204;3;C27;11;3;1;48;1;2
2008;7;20;6;29;20204;3;C32;2;5;1;33;2;2
2008;7;20;7;29;20204;3;C31;12;5;1;33;2;2
2008;7;20;8;29;20204;3;C42;7;2;1;28;2;3
2008;7;20;9;29;20204;3;C51;6;5;1;20;2;3
2008;7;20;10;29;20204;3;C55;13;1;1;48;1;4
2008;7;20;11;29;20204;3;C58;14;2;2;48;1;4
2008;7;20;12;29;20204;3;C57;5;1;2;33;2;4
2008;7;20;1;29;20205;3;C5;11;2;1;48;1;1
2008;7;20;2;29;20205;1;A13;1;5;1;28;2;1
2008;7;20;1;29;20206;1;A2;3;1;1;43;2;1
2008;7;20;2;29;20206;1;A3;3;1;1;72;1;1
2008;7;20;1;29;20207;4;P1;3;1;1;38;1;1
2008;7;20;2;29;20207;4;P2;3;1;1;28;2;1
2008;7;20;3;29;20207;4;P14;2;5;2;38;1;1
2008;7;20;4;29;20207;4;P26;4;3;1;43;1;2
2008;7;20;5;29;20207;4;P58;9;2;2;38;1;4
2008;7;20;6;29;20207;4;P70;6;6;2;38;1;4
2008;7;20;7;29;20207;4;P71;2;6;2;33;2;4
2008;7;20;8;29;20207;4;P77;7;2;1;43;1;5
2008;7;20;9;29;20207;4;P78;14;2;2;48;1;5
2008;7;20;10;29;20207;4;P82;6;4;2;48;1;5
2008;7;20;11;29;20207;1;A11;3;4;1;62;1;1
2008;7;20;12;29;20207;1;A9;3;3;1;82;1;1
2008;7;20;13;29;20207;1;A1;8;1;1;28;2;1
2008;7;20;14;29;20207;1;A2;3;1;1;43;2;1
2008;7;20;15;29;20207;1;A3;3;1;1;72;1;1
2008;7;20;16;29;20207;1;A5;3;2;1;43;2;1
2008;7;20;17;29;20207;1;A5;3;2;1;43;2;1
2008;7;20;18;29;20207;1;A6;3;2;1;43;2;1
2008;7;20;19;29;20207;1;A7;3;3;1;43;2;1
2008;7;20;20;29;20207;1;A8;3;3;1;62;1;1
2008;7;20;21;29;20207;1;A9;3;3;1;82;1;1
2008;7;20;22;29;20207;1;A10;3;4;1;38;2;1
2008;7;20;23;29;20207;1;A6;3;2;1;43;2;1
2008;7;20;24;29;20207;1;A5;3;2;1;43;2;1
2008;7;20;25;29;20207;1;A14;3;5;1;60;1;1
2008;7;20;1;44;20208;3;C12;14;4;1;43;1;1
2008;7;20;2;44;20208;3;C59;5;2;2;52;1;4
2008;7;20;3;44;20208;1;A11;3;4;1;62;1;1
2008;7;20;4;44;20208;1;A17;2;6;1;62;1;1
2008;7;20;5;44;20208;1;A38;6;1;1;62;1;3
2008;7;20;6;44;20208;4;P49;14;5;1;33;2;3
2008;7;20;1;29;20209;4;P6;2;2;1;43;1;1
2008;7;20;2;29;20209;4;P41;9;2;2;43;1;3
2008;7;20;3;29;20209;4;P65;9;4;2;43;1;4
2008;7;20;4;29;20209;3;C25;2;3;1;33;2;2
2008;7;20;5;29;20209;4;P8;2;3;1;28;2;1
2008;7;20;6;29;20209;4;P34;9;6;2;48;1;2
2008;7;20;7;29;20209;4;P41;9;2;2;43;1;3
2008;7;20;8;29;20209;4;P65;9;4;2;43;1;4
2008;7;20;9;29;20209;4;P65;9;4;2;43;1;4
2008;7;20;10;29;20209;4;P41;9;2;2;43;1;3
2008;7;20;11;29;20209;4;P41;9;2;2;43;1;3
2008;7;20;12;29;20209;3;C1;4;1;2;28;2;1
2008;7;20;13;29;20209;3;C2;12;1;1;43;1;1
2008;7;20;14;29;20209;3;C56;6;1;2;57;1;4
2008;7;20;15;29;20209;3;C56;6;1;2;57;1;4
2008;7;20;1;29;20210;1;A11;3;4;1;62;1;1
2008;7;20;2;29;20210;1;A9;3;3;1;82;1;1
2008;7;20;3;29;20210;1;A1;8;1;1;28;2;1
2008;7;20;4;29;20210;1;A10;3;4;1;38;2;1
2008;7;20;5;29;20210;2;B4;10;2;1;52;1;1
2008;7;20;6;29;20210;4;P4;4;2;1;38;1;1
2008;7;20;1;29;20211;1;A15;14;5;2;33;2;1
2008;7;20;2;29;20211;1;A4;3;2;2;38;2;1
2008;7;20;3;29;20211;1;A9;3;3;1;82;1;1
2008;7;20;4;29;20211;1;A5;3;2;1;43;2;1
2008;7;20;5;29;20211;4;P1;3;1;1;38;1;1
2008;7;20;6;29;20211;4;P11;4;4;2;38;1;1
2008;7;20;1;29;20212;2;B16;12;6;1;52;1;1
2008;7;20;2;29;20212;2;B15;9;5;1;38;2;1
2008;7;20;3;29;20212;2;B13;12;5;2;62;1;1
2008;7;20;1;29;20213;1;A2;3;1;1;43;2;1
2008;7;20;2;29;20213;1;A7;3;3;1;43;2;1
2008;7;20;3;29;20213;4;P2;3;1;1;28;2;1
2008;7;20;4;29;20213;4;P6;2;2;1;43;1;1
2008;7;20;5;29;20213;4;P9;4;3;2;23;2;1
2008;7;20;6;29;20213;4;P13;4;5;1;38;1;1
2008;7;20;1;29;20214;4;P6;2;2;1;43;1;1
2008;7;20;2;29;20214;4;P23;6;2;2;28;2;2
2008;7;20;3;29;20214;3;C9;6;3;1;48;1;1
2008;7;20;4;29;20214;3;C56;6;1;2;57;1;4
2008;7;20;5;29;20214;3;C57;5;1;2;33;2;4
2008;7;20;6;29;20214;3;C55;13;1;1;48;1;4
2008;7;20;7;29;20214;3;C59;5;2;2;52;1;4
2008;7;20;8;29;20214;3;C51;6;5;1;20;2;3
2008;7;20;9;29;20214;1;A11;3;4;1;62;1;1
2008;7;20;10;29;20214;1;A14;3;5;1;60;1;1
2008;7;20;11;29;20214;1;A12;2;4;1;38;2;1
2008;7;20;12;29;20214;1;A39;4;1;1;38;2;3
2008;7;20;1;29;20215;1;A1;8;1;1;28;2;1
2008;7;20;2;29;20215;1;A2;3;1;1;43;2;1
2008;7;20;3;29;20215;1;A3;3;1;1;72;1;1
2008;7;20;4;29;20215;1;A4;3;2;2;38;2;1
2008;7;20;5;29;20215;1;A5;3;2;1;43;2;1
2008;7;20;6;29;20215;1;A6;3;2;1;43;2;1
2008;7;20;7;29;20215;1;A7;3;3;1;43;2;1
2008;7;20;8;29;20215;1;A8;3;3;1;62;1;1
2008;7;20;9;29;20215;1;A7;3;3;1;43;2;1
2008;7;20;10;29;20215;1;A8;3;3;1;62;1;1
2008;7;20;11;29;20215;1;A8;3;3;1;62;1;1
2008;7;20;12;29;20215;1;A9;3;3;1;82;1;1
2008;7;20;13;29;20215;1;A10;3;4;1;38;2;1
2008;7;20;14;29;20215;1;A11;3;4;1;62;1;1
2008;7;20;15;29;20215;1;A12;2;4;1;38;2;1
2008;7;20;16;29;20215;1;A13;1;5;1;28;2;1
2008;7;20;17;29;20215;1;A14;3;5;1;60;1;1
2008;7;20;1;29;20216;1;A2;3;1;1;43;2;1
2008;7;20;2;29;20216;1;A11;3;4;1;62;1;1
2008;7;20;1;29;20217;4;P18;2;6;1;28;2;1
2008;7;20;2;29;20217;4;P20;7;1;1;23;2;2
2008;7;20;3;29;20217;4;P21;4;1;1;33;2;2
2008;7;20;4;29;20217;4;P23;6;2;2;28;2;2
2008;7;20;5;29;20217;4;P26;4;3;1;43;1;2
2008;7;20;6;29;20217;4;P53;2;6;2;38;1;3
2008;7;20;7;29;20217;4;P59;2;2;2;38;1;4
2008;7;20;8;29;20217;4;P70;6;6;2;38;1;4
2008;7;20;9;29;20217;3;C15;6;5;1;33;2;1
2008;7;20;10;29;20217;3;C56;6;1;2;57;1;4
2008;7;20;11;29;20217;2;B26;13;3;1;57;1;2
2008;7;20;12;29;20217;3;C8;2;3;2;48;1;1
2008;7;20;13;29;20217;3;C42;7;2;1;28;2;3
2008;7;20;14;29;20217;3;C56;6;1;2;57;1;4
2008;7;20;15;29;20217;4;P23;6;2;2;28;2;2
2008;7;20;16;29;20217;4;P77;7;2;1;43;1;5
2008;7;20;17;29;20217;3;C56;6;1;2;57;1;4
2008;7;20;1;46;20218;1;A35;14;6;2;33;2;2
2008;7;20;2;46;20218;1;A4;3;2;2;38;2;1
2008;7;20;3;46;20218;3;C54;14;6;1;57;1;3
2008;7;20;1;46;20219;1;A4;3;2;2;38;2;1
2008;7;20;1;29;20220;2;B11;2;4;1;43;2;1
2008;7;20;2;29;20220;1;A15;14;5;2;33;2;1
2008;7;20;3;29;20220;3;C17;14;6;1;48;1;1
2008;7;20;4;29;20220;1;A15;14;5;2;33;2;1
2008;7;20;5;29;20220;1;A7;3;3;1;43;2;1
2008;7;20;6;29;20220;2;B11;2;4;1;43;2;1
2008;7;20;1;21;20221;1;A5;3;2;1;43;2;1
2008;7;20;2;21;20221;1;A2;3;1;1;43;2;1
2008;7;20;3;21;20221;1;A2;3;1;1;43;2;1
2008;7;20;4;21;20221;1;A2;3;1;1;43;2;1
2008;7;20;1;29;20222;3;C8;2;3;2;48;1;1
2008;7;20;1;29;20223;3;C9;6;3;1;48;1;1
2008;7;20;2;29;20223;3;C7;13;3;1;48;1;1
2008;7;20;3;29;20223;3;C6;6;2;1;33;2;1
2008;7;20;4;29;20223;3;C4;4;2;1;48;1;1
2008;7;20;5;29;20223;3;C3;6;1;2;23;2;1
2008;7;20;6;29;20223;3;C2;12;1;1;43;1;1
2008;7;20;7;29;20223;3;C11;7;4;1;33;2;1
2008;7;20;1;24;20224;3;C12;14;4;1;43;1;1
2008;7;20;2;24;20224;3;C5;11;2;1;48;1;1
2008;7;20;3;24;20224;3;C17;14;6;1;48;1;1
2008;7;20;4;24;20224;2;B13;12;5;2;62;1;1
2008;7;20;5;24;20224;2;B14;2;5;1;62;1;1
2008;7;20;6;24;20224;2;B15;9;5;1;38;2;1
2008;7;20;7;24;20224;2;B10;2;4;1;67;1;1
2008;7;20;1;46;20225;1;A4;3;2;2;38;2;1
2008;7;20;2;46;20225;3;C7;13;3;1;48;1;1
2008;7;20;3;46;20225;1;A5;3;2;1;43;2;1
2008;7;20;4;46;20225;1;A1;8;1;1;28;2;1
2008;7;20;5;46;20225;1;A2;3;1;1;43;2;1
2008;7;20;1;29;20226;1;A5;3;2;1;43;2;1
2008;7;20;2;29;20226;3;C32;2;5;1;33;2;2
2008;7;20;3;29;20226;3;C32;2;5;1;33;2;2
2008;7;20;1;29;20227;1;A17;2;6;1;62;1;1
2008;7;20;2;29;20227;1;A30;6;4;1;38;2;2
2008;7;20;3;29;20227;1;A34;2;6;1;38;2;2
2008;7;20;4;29;20227;1;A37;2;1;1;62;1;3
2008;7;20;5;29;20227;1;A43;2;3;1;62;1;3
2008;7;20;1;29;20228;4;P82;6;4;2;48;1;5
2008;7;20;2;29;20228;3;C57;5;1;2;33;2;4
2008;7;20;3;29;20228;3;C56;6;1;2;57;1;4
2008;7;20;1;29;20229;3;C4;4;2;1;48;1;1
2008;7;20;2;29;20229;3;C18;9;6;1;48;1;1
2008;7;20;3;29;20229;3;C52;2;6;1;38;2;3
