session_id,n_clicks_observed,n_unique_pages,n_unique_models,n_unique_categories,n_unique_colours,price_mean,price_min,price_max,price_std,high_price_share_first_n,high_price_count_first_n,category_entropy,category_share_blouses,category_share_sale,category_share_skirts,category_share_trousers,top_category_share,mean_model_frequency,max_model_frequency,min_model_frequency,last_page,last_location,first_model_frequency,last_model_frequency,last_category_frequency,last_colour_frequency,category_transition_count,category_switch_rate,colour_switch_rate,model_switch_rate,mean_price_diff,std_price_diff,mean_price_deviation,category_revisit_rate,model_revisit_rate,colour_revisit_rate,max_abs_price_diff,n_price_increases,n_price_decreases,exploration_velocity_categories,exploration_velocity_models
19479,2,2,2,1,2,30.5,28,33,3.5355339059327378,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0020308250226654576,0.0036143850105772135,0.000447265034753702,4,6,0.0036143850105772135,0.000447265034753702,0.175255364158356,0.17448171653067393,0,0.0,0.5,0.5,2.5,3.5355339059327378,1.25,0.5,0.0,0.0,5.0,1,0,1.0,0.75
19480,5,3,5,3,2,43.6,28,62,13.371611720357423,0.4,2,1.3709505944546687,0.0,0.2,0.2,0.6,0.6,0.01020973103656694,0.027778785131459656,0.002925355092172862,1,3,0.01326080386823814,0.002925355092172862,0.175255364158356,0.17448171653067393,2,0.4,0.4,0.8,-2.0,17.549928774784245,0.9799999999999998,0.4,0.0,0.6,24.0,1,2,0.5333333333333333,0.6
19481,3,1,3,2,3,47.0,33,60,13.527749258468683,0.6666666666666666,2,0.9182958340544896,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.007696182129545683,0.010299184043517678,0.006273798730734361,1,6,0.006515563614385011,0.010299184043517678,0.175255364158356,0.03696585071018434,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,-9.0,7.937253933193772,-6.666666666666667,0.3333333333333333,0.0,0.0,15.0,0,2,0.8333333333333334,0.6666666666666666
19482,5,3,5,1,4,33.0,23,48,9.354143466934854,0.2,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.002901178603807797,0.005693563009972802,0.0013780598368087035,3,4,0.005693563009972802,0.0013780598368087035,0.175255364158356,0.08348141432456936,0,0.0,0.6,0.8,-1.0,15.572411502397436,0.41666666666666713,0.8,0.0,0.2,25.0,1,3,1.0,0.6
19483,3,2,3,2,3,46.0,38,62,13.856406460551018,0.3333333333333333,1,0.9182958340544896,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0064792988818374135,0.01627077666968873,0.0005197944998488969,1,5,0.0026473254759746146,0.01627077666968873,0.2640072529465095,0.06035660320338471,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,8.0,13.856406460551018,5.333333333333333,0.3333333333333333,0.0,0.0,24.0,1,0,0.6666666666666666,0.6666666666666666
19484,5,1,4,1,2,46.6,28,72,19.91983935678197,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.018364460562103356,0.027126019945602903,0.013127833182230281,1,1,0.01564218797219704,0.027126019945602903,0.3564944091870656,0.21770927772741008,0,0.0,0.4,0.6,-5.8,18.11629101113139,-10.82,0.8,0.2,0.6,34.0,1,2,1.0,0.65
19485,4,1,3,1,3,53.25,52,57,2.5,1.0,4,-0.0,0.0,0.0,1.0,0.0,1.0,0.009111514052583862,0.012269567845270474,0.00490782713810819,1,1,0.009634330613478393,0.012269567845270474,0.2640072529465095,0.0923541855545482,0,0.0,0.5,0.5,1.25,2.5,0.9375,0.75,0.25,0.25,5.0,1,0,1.0,0.5833333333333334
19486,3,2,3,2,2,45.333333333333336,38,50,6.429100507328638,1.0,3,0.9182958340544896,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.006124710385816461,0.008606829857963131,0.0038077969174977336,1,5,0.005959504381988516,0.008606829857963131,0.175255364158356,0.0923541855545482,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,-3.3333333333333335,7.571877794400366,-2.111111111111112,0.3333333333333333,0.0,0.3333333333333333,12.0,1,1,0.6666666666666666,0.6666666666666666
19487,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.00026594137201571474,0.00026594137201571474,0.00026594137201571474,3,3,0.00026594137201571474,0.00026594137201571474,0.175255364158356,0.07014808099123603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19488,5,1,5,1,2,45.8,38,62,9.311283477587823,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.015301299486249623,0.027126019945602903,0.006781504986400726,1,6,0.01861589604110003,0.006781504986400726,0.3564944091870656,0.0923541855545482,0,0.0,0.2,0.8,-1.0,15.264337522473747,1.2900000000000005,0.8,0.0,0.6,24.0,1,1,1.0,0.6
19489,5,1,4,1,3,38.0,23,48,11.726039399558575,0.6,3,-0.0,1.0,0.0,0.0,0.0,1.0,0.006496222423692959,0.008304623753399819,0.004194620731338773,1,2,0.00806285886974917,0.005959504381988516,0.2042429737080689,0.0923541855545482,0,0.0,0.6,0.6,4.0,17.10263137648707,4.333333333333334,0.8,0.2,0.4,25.0,2,1,1.0,0.7
19490,5,2,5,3,4,38.8,28,52,8.555699854482976,0.2,1,1.3709505944546687,0.2,0.0,0.6,0.2,0.6,0.014063463281958294,0.027778785131459656,0.003650649743124811,1,2,0.003650649743124811,0.022375339981867633,0.3564944091870656,0.21770927772741008,2,0.4,0.8,0.8,2.0,13.71130920080209,1.7733333333333334,0.4,0.0,0.2,24.0,1,1,0.6666666666666666,0.6
19491,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.013127833182230281,0.013127833182230281,0.013127833182230281,1,5,0.013127833182230281,0.013127833182230281,0.3564944091870656,0.0504925959504382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19492,1,1,1,1,1,62.0,62,62,0.0,1.0,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.010262919310970082,0.010262919310970082,0.010262919310970082,1,3,0.010262919310970082,0.010262919310970082,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19493,3,2,3,1,2,47.0,38,55,8.54400374531753,0.6666666666666666,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.0013740304220811927,0.001462677546086431,0.0012209126624357811,3,3,0.001462677546086431,0.0012209126624357811,0.2042429737080689,0.030740404956180113,0,0.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,13.650396819628847,1.0,0.6666666666666666,0.0,0.3333333333333333,17.0,1,1,1.0,0.6666666666666666
19494,5,2,5,1,4,41.0,33,48,5.70087712549569,0.8,4,-0.0,0.0,1.0,0.0,0.0,1.0,0.006152916288909036,0.018386219401631914,0.0011846479298881836,3,5,0.018386219401631914,0.001885766092475068,0.175255364158356,0.09132668479903294,0,0.0,0.6,0.8,-1.0,7.416198487095663,-0.6,0.8,0.0,0.2,10.0,1,2,1.0,0.6
19495,5,1,5,1,3,42.8,33,62,11.840608092492547,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.019067996373526748,0.027126019945602903,0.010927772741009369,1,6,0.027126019945602903,0.010927772741009369,0.3564944091870656,0.0504925959504382,0,0.0,0.4,0.8,-2.0,17.190113437671084,-1.8766666666666665,0.8,0.0,0.4,29.0,1,1,1.0,0.6
19496,3,1,3,2,3,46.666666666666664,28,60,16.653327995729065,0.6666666666666666,2,0.9182958340544896,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.009759242470031229,0.013127833182230281,0.006515563614385011,1,1,0.006515563614385011,0.009634330613478393,0.2640072529465095,0.06035660320338471,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,-2.6666666666666665,28.09507667427397,-3.555555555555555,0.3333333333333333,0.0,0.0,32.0,1,1,0.6666666666666666,0.6666666666666666
19497,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.011193714113025083,0.011193714113025083,0.011193714113025083,1,3,0.011193714113025083,0.011193714113025083,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19498,5,1,5,2,4,58.0,52,72,8.215838362577491,1.0,5,0.7219280948873623,0.0,0.0,0.8,0.2,0.8,0.014779087337564218,0.027778785131459656,0.008570565125415533,1,2,0.01564218797219704,0.027778785131459656,0.2640072529465095,0.027778785131459656,1,0.2,0.8,0.8,-4.0,6.519202405202649,-5.2,0.6,0.0,0.2,15.0,0,2,0.9,0.6
19499,5,1,5,3,5,45.6,33,52,7.956129712366434,0.6,3,1.5219280948873621,0.4,0.0,0.4,0.2,0.4,0.013463886370504686,0.027778785131459656,0.005125415533393775,1,1,0.027778785131459656,0.009634330613478393,0.2640072529465095,0.06035660320338471,3,0.6,0.8,0.8,0.0,10.27131929208707,-0.7533333333333332,0.4,0.0,0.0,15.0,2,2,0.7999999999999999,0.6
19500,5,4,5,2,5,44.6,33,57,11.502173707608488,0.8,4,0.9709505944546686,0.6,0.4,0.0,0.0,0.6,0.0034137201571471745,0.006491387126019946,0.0012934421275309761,3,3,0.0018374131157449381,0.0012934421275309761,0.175255364158356,0.03696585071018434,1,0.2,0.8,0.8,1.0,15.264337522473747,1.0299999999999998,0.6,0.0,0.0,24.0,1,1,0.7,0.6
19501,3,1,3,3,3,47.666666666666664,33,62,14.502873278538061,0.6666666666666666,2,1.584962500721156,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.009497330512743025,0.010299184043517678,0.008473859171955273,1,6,0.008473859171955273,0.010299184043517678,0.175255364158356,0.03696585071018434,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,-9.666666666666666,8.386497083606084,-7.222222222222221,0.0,0.0,0.0,15.0,0,2,0.6666666666666666,0.6666666666666666
19502,2,1,2,1,2,59.5,57,62,3.5355339059327378,1.0,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.010371713508612873,0.012269567845270474,0.008473859171955273,1,5,0.012269567845270474,0.008473859171955273,0.2640072529465095,0.17448171653067393,0,0.0,0.5,0.5,2.5,3.5355339059327378,1.25,0.5,0.0,0.0,5.0,1,0,1.0,0.75
19503,5,3,5,2,3,42.2,28,62,15.626899884494044,0.4,2,0.9709505944546686,0.6,0.0,0.0,0.4,0.6,0.006725899063161076,0.01326080386823814,0.0020187367784829254,3,3,0.01326080386823814,0.0020187367784829254,0.2042429737080689,0.08348141432456936,1,0.2,0.6,0.8,3.4,24.511221919765646,-0.17333333333333342,0.6,0.0,0.4,34.0,2,1,0.8,0.6
19504,5,2,5,2,3,47.2,38,62,10.802777420645118,0.4,2,0.7219280948873623,0.0,0.0,0.2,0.8,0.8,0.01162405560592324,0.02279842852825627,0.0022725899063161074,2,3,0.02279842852825627,0.0022725899063161074,0.3564944091870656,0.21770927772741008,2,0.4,0.8,0.8,-1.4,15.043270920913443,-3.2233333333333336,0.6,0.0,0.4,24.0,2,2,0.7,0.6
19505,5,2,5,1,3,46.8,38,62,9.20326029187483,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.011075249320036265,0.01861589604110003,0.0019703838017527953,1,2,0.01861589604110003,0.013720157147174374,0.3564944091870656,0.21770927772741008,0,0.0,0.6,0.8,0.0,13.057564857200596,2.5900000000000007,0.8,0.0,0.4,19.0,2,2,1.0,0.6
19506,2,1,1,1,1,52.0,52,52,0.0,1.0,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.009634330613478393,0.009634330613478393,0.009634330613478393,1,1,0.009634330613478393,0.009634330613478393,0.2640072529465095,0.06035660320338471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0,0,1.0,1.0
19507,5,1,5,1,3,56.8,28,72,16.769019053003667,0.8,4,-0.0,0.0,0.0,0.0,1.0,1.0,0.01582109398609852,0.02279842852825627,0.006515563614385011,1,1,0.02279842852825627,0.01564218797219704,0.3564944091870656,0.21770927772741008,0,0.0,0.6,0.8,2.0,27.748873851023216,-2.0266666666666664,0.8,0.0,0.4,44.0,2,2,1.0,0.6
19508,5,1,5,3,3,52.2,43,62,8.318653737234168,0.6,3,1.5219280948873621,0.2,0.0,0.4,0.4,0.4,0.010398307645814444,0.02279842852825627,0.005149592021758839,1,4,0.005705651254155334,0.02279842852825627,0.3564944091870656,0.21770927772741008,2,0.4,0.6,0.8,2.8,8.34865258589672,3.3433333333333324,0.4,0.0,0.4,17.0,2,1,0.7333333333333334,0.6
19509,5,1,5,1,2,45.8,28,72,16.02186006679624,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.019529767301299485,0.027126019945602903,0.013720157147174374,1,2,0.022544575400423088,0.013720157147174374,0.3564944091870656,0.21770927772741008,0,0.0,0.2,0.8,3.0,21.575449010391416,5.106666666666667,0.8,0.0,0.6,29.0,2,1,1.0,0.6
19510,5,1,5,2,4,42.6,33,52,8.820430828479978,0.8,4,0.9709505944546686,0.0,0.6,0.4,0.0,0.6,0.010978543366576004,0.027778785131459656,0.003300090661831369,1,2,0.010299184043517678,0.00490782713810819,0.2640072529465095,0.17448171653067393,1,0.2,0.6,0.8,3.8,6.099180272790763,5.063333333333333,0.6,0.0,0.2,14.0,2,0,0.7,0.6
19511,5,1,5,1,2,46.8,38,72,14.307340773183533,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01696222423692959,0.027126019945602903,0.01326080386823814,1,4,0.013720157147174374,0.01326080386823814,0.3564944091870656,0.17448171653067393,0,0.0,0.2,0.8,-1.0,20.627651344736268,-2.9933333333333323,0.8,0.0,0.6,29.0,1,2,1.0,0.6
19512,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.005306739196131762,0.005306739196131762,0.005306739196131762,2,4,0.005306739196131762,0.005306739196131762,0.2640072529465095,0.07014808099123603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19513,3,1,3,1,3,29.666666666666668,23,38,7.637626158259734,0.3333333333333333,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.004118061851516068,0.005935327893623451,0.00252644303414929,1,3,0.003892414626775461,0.00252644303414929,0.175255364158356,0.0923541855545482,0,0.0,0.6666666666666666,0.6666666666666666,-5.0,5.0,-3.8888888888888893,0.6666666666666666,0.0,0.0,10.0,0,2,1.0,0.6666666666666666
19514,5,2,4,1,3,53.4,38,67,14.205632685663812,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.013333333333333332,0.021686310063463284,0.0021154427319431852,2,4,0.021686310063463284,0.0021154427319431852,0.2640072529465095,0.07014808099123603,0,0.0,0.6,0.6,-5.8,10.401922899156675,-7.763333333333333,0.8,0.2,0.4,24.0,0,2,1.0,0.6
19515,2,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0032880024176488365,0.0032880024176488365,0.0032880024176488365,2,5,0.0032880024176488365,0.0032880024176488365,0.3564944091870656,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0,0,1.0,1.0
19516,4,2,4,2,3,56.0,38,67,12.675435561221029,1.0,4,0.8112781244591328,0.0,0.25,0.75,0.0,0.75,0.013463281958295558,0.021686310063463284,0.005306739196131762,1,1,0.005306739196131762,0.018386219401631914,0.175255364158356,0.21770927772741008,1,0.25,0.5,0.75,-4.75,16.33758448078132,-2.625,0.5,0.0,0.25,29.0,2,1,0.625,0.625
19517,4,1,3,2,3,46.5,38,62,10.598742063723098,1.0,4,0.8112781244591328,0.0,0.75,0.25,0.0,0.75,0.010846177092777276,0.01627077666968873,0.006491387126019946,1,2,0.006491387126019946,0.010311272287700212,0.175255364158356,0.17448171653067393,2,0.5,0.75,0.75,1.25,15.713582235335986,3.333333333333334,0.5,0.25,0.25,19.0,2,1,0.75,0.75
19518,5,2,5,1,3,48.4,38,57,9.710818709048171,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.008679359323058326,0.010903596252644303,0.005306739196131762,1,5,0.008485947416137805,0.010903596252644303,0.2640072529465095,0.07014808099123603,0,0.0,0.6,0.8,-3.8,13.046072205840346,-4.413333333333332,0.8,0.0,0.4,19.0,1,2,1.0,0.6
19519,5,2,3,1,3,42.8,38,57,8.228000972289685,0.2,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.007175581746751284,0.011834391054699306,0.004073738289513448,2,3,0.011822302810516773,0.004073738289513448,0.2640072529465095,0.09132668479903294,0,0.0,0.4,0.4,-1.0,11.747340124470732,-2.3599999999999994,0.8,0.4,0.4,19.0,1,1,1.0,0.7999999999999999
19520,5,1,5,2,2,43.8,28,72,16.67932852365466,0.4,2,0.7219280948873623,0.0,0.2,0.0,0.8,0.8,0.01707101843457238,0.022544575400423088,0.013720157147174374,1,2,0.015061952251435478,0.013720157147174374,0.3564944091870656,0.21770927772741008,2,0.4,0.4,0.8,1.0,28.33725463060951,-1.5599999999999994,0.6,0.0,0.6,44.0,3,1,0.7,0.6
19521,5,2,5,1,3,40.0,28,48,8.366600265340754,0.4,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.0017673012994862496,0.0026473254759746146,0.001015412511332729,3,1,0.001462677546086431,0.001438501057721366,0.2042429737080689,0.033593230583257784,0,0.0,0.8,0.8,-2.0,14.832396974191326,-1.566666666666667,0.8,0.0,0.4,20.0,1,2,1.0,0.6
19522,5,2,5,1,2,47.8,38,60,9.257429448826493,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.011060743427017225,0.027126019945602903,0.0022725899063161074,1,1,0.0032154729525536415,0.027126019945602903,0.3564944091870656,0.21770927772741008,0,0.0,0.6,0.8,1.0,12.227019260637483,1.3400000000000005,0.8,0.0,0.6,17.0,2,1,1.0,0.6
19523,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,1.0,0.0,1.0,0.010903596252644303,0.010903596252644303,0.010903596252644303,1,5,0.010903596252644303,0.010903596252644303,0.2640072529465095,0.07014808099123603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19524,5,1,4,2,3,49.4,28,62,14.345731072343439,0.6,3,0.9709505944546686,0.0,0.0,0.6,0.4,0.6,0.01836929585977637,0.027126019945602903,0.009634330613478393,1,5,0.027126019945602903,0.01627077666968873,0.2640072529465095,0.06035660320338471,1,0.2,0.4,0.6,3.8,14.394443372357264,6.37,0.6,0.2,0.4,24.0,2,1,0.8,0.7
19525,5,2,5,2,4,39.0,33,43,4.183300132670378,0.4,2,0.9709505944546686,0.0,0.6,0.4,0.0,0.6,0.007274705349048051,0.010818978543366576,0.002949531580537927,2,5,0.010818978543366576,0.003650649743124811,0.175255364158356,0.07014808099123603,1,0.2,0.6,0.8,1.0,5.477225575051661,1.1333333333333329,0.6,0.0,0.2,10.0,1,1,0.8,0.6
19526,2,2,2,1,2,45.0,28,62,24.041630560342615,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.0074947113931701425,0.011604714415231188,0.0033847083711090963,3,2,0.011604714415231188,0.0033847083711090963,0.3564944091870656,0.09132668479903294,0,0.0,0.5,0.5,-17.0,24.041630560342615,-8.5,0.5,0.0,0.0,34.0,0,1,1.0,0.75
19527,3,1,3,1,2,39.666666666666664,23,48,14.433756729740644,0.6666666666666666,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.006636446056210336,0.007978241160471442,0.00413417951042611,1,6,0.007796917497733454,0.00413417951042611,0.2042429737080689,0.07014808099123603,0,0.0,0.3333333333333333,0.6666666666666666,0.0,25.0,-1.3888888888888882,0.6666666666666666,0.0,0.3333333333333333,25.0,1,1,1.0,0.6666666666666666
19528,5,3,5,3,3,41.0,23,48,10.36822067666386,0.4,2,1.3709505944546687,0.2,0.2,0.0,0.6,0.6,0.010850407978241161,0.027126019945602903,0.0019703838017527953,1,2,0.027126019945602903,0.004436385614989422,0.175255364158356,0.21770927772741008,2,0.4,0.6,0.8,-4.0,11.937336386313323,-2.4333333333333327,0.4,0.0,0.4,25.0,1,1,0.5333333333333333,0.6
19529,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.027126019945602903,0.027126019945602903,0.027126019945602903,1,1,0.027126019945602903,0.027126019945602903,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19530,5,3,5,2,4,47.2,28,62,14.463747785411636,0.8,4,0.9709505944546686,0.0,0.4,0.0,0.6,0.6,0.007721970383801753,0.02279842852825627,0.0008340888485947416,3,2,0.006515563614385011,0.0008340888485947416,0.175255364158356,0.09132668479903294,1,0.2,0.6,0.8,-6.4,6.985699678629192,-8.173333333333334,0.6,0.0,0.2,14.0,1,3,0.7,0.6
19531,5,1,5,4,5,40.0,33,43,4.47213595499958,0.4,2,1.9219280948873623,0.2,0.4,0.2,0.2,0.4,0.013231792082200062,0.027126019945602903,0.008304623753399819,1,6,0.027126019945602903,0.010299184043517678,0.175255364158356,0.03696585071018434,3,0.6,0.8,0.8,-2.0,2.7386127875258306,-2.15,0.2,0.0,0.0,5.0,0,2,0.7,0.6
19532,4,2,4,3,4,36.75,23,48,10.307764064044152,0.5,2,1.5,0.25,0.5,0.25,0.0,0.5,0.00456935630099728,0.007651858567543065,0.00252644303414929,1,6,0.007651858567543065,0.005016621335750982,0.175255364158356,0.17448171653067393,2,0.5,0.75,0.75,0.0,17.795130420052185,-1.770833333333334,0.25,0.0,0.0,25.0,2,1,0.75,0.625
19533,5,1,5,2,4,41.6,23,52,13.011533345459329,0.6,3,0.9709505944546686,0.6,0.0,0.4,0.0,0.6,0.009102447869446964,0.01272892112420671,0.005125415533393775,1,5,0.010045330915684497,0.007978241160471442,0.2042429737080689,0.07014808099123603,1,0.2,0.6,0.8,-5.8,16.146206984923733,-5.903333333333333,0.6,0.0,0.2,25.0,1,2,0.8,0.6
19534,3,2,2,1,2,29.666666666666668,23,33,5.773502691896258,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0006124710385816461,0.0006890299184043518,0.00045935327893623453,3,6,0.0006890299184043518,0.00045935327893623453,0.175255364158356,0.030740404956180113,0,0.0,0.3333333333333333,0.3333333333333333,-3.3333333333333335,5.773502691896257,-2.2222222222222228,0.6666666666666666,0.3333333333333333,0.3333333333333333,10.0,0,1,1.0,0.6666666666666666
19535,5,1,5,2,4,44.6,33,57,9.864076236526156,0.4,2,0.9709505944546686,0.0,0.0,0.4,0.6,0.6,0.013867633726201267,0.02076760350559081,0.010045330915684497,1,3,0.012269567845270474,0.011193714113025083,0.3564944091870656,0.21770927772741008,1,0.2,0.8,0.8,-2.8,8.757853618324527,-5.42,0.6,0.0,0.2,14.0,1,3,0.8,0.6
19536,5,3,5,3,4,46.6,33,62,12.421755109484328,0.6,3,1.5219280948873621,0.2,0.0,0.4,0.4,0.4,0.00681293442127531,0.010927772741009369,0.0022725899063161074,1,1,0.004073738289513448,0.008304623753399819,0.2042429737080689,0.06035660320338471,2,0.4,0.8,0.8,1.0,23.097618924902193,2.146666666666667,0.4,0.0,0.2,29.0,2,2,0.6,0.6
19537,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,1.0,0.0,1.0,0.007651858567543065,0.007651858567543065,0.007651858567543065,2,5,0.007651858567543065,0.007651858567543065,0.2640072529465095,0.09132668479903294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19538,1,1,1,1,1,72.0,72,72,0.0,1.0,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01564218797219704,0.01564218797219704,0.01564218797219704,1,1,0.01564218797219704,0.01564218797219704,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19539,5,1,5,1,1,49.6,38,62,11.502173707608488,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.017793895436687822,0.027126019945602903,0.010262919310970082,1,4,0.027126019945602903,0.02279842852825627,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.8,3.8,18.97893569197177,3.3133333333333326,0.8,0.0,0.8,24.0,2,1,1.0,0.6
19540,2,1,2,1,1,50.0,38,62,16.97056274847714,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01266243578120278,0.015061952251435478,0.010262919310970082,1,4,0.010262919310970082,0.015061952251435478,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.5,-12.0,16.97056274847714,-6.0,0.5,0.0,0.5,24.0,0,1,1.0,0.75
19541,1,1,1,1,1,67.0,67,67,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.021686310063463284,0.021686310063463284,0.021686310063463284,1,4,0.021686310063463284,0.021686310063463284,0.2640072529465095,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19542,2,1,2,1,1,52.5,43,62,13.435028842544403,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.024962224236929585,0.027126019945602903,0.02279842852825627,1,1,0.02279842852825627,0.027126019945602903,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.5,-9.5,13.435028842544403,-4.75,0.5,0.0,0.5,19.0,0,1,1.0,0.75
19543,5,1,5,2,5,39.8,28,57,11.122050170719428,0.2,1,0.9709505944546686,0.0,0.0,0.4,0.6,0.6,0.013550921728618917,0.022544575400423088,0.010818978543366576,1,1,0.022544575400423088,0.012269567845270474,0.2640072529465095,0.0923541855545482,1,0.2,0.8,0.8,5.8,9.257429448826493,6.106666666666667,0.6,0.0,0.0,19.0,3,1,0.7,0.6
19544,5,2,4,1,2,51.2,38,82,19.677398201998148,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.011766696887277123,0.015061952251435478,0.004073738289513448,1,4,0.015061952251435478,0.01326080386823814,0.3564944091870656,0.17448171653067393,0,0.0,0.6,0.8,0.0,26.94438717061496,4.326666666666666,0.8,0.2,0.6,44.0,1,2,1.0,0.7
19545,2,1,2,2,2,43.0,38,48,7.0710678118654755,1.0,2,1.0,0.5,0.5,0.0,0.0,0.5,0.006328195829555757,0.006491387126019946,0.006165004533091568,1,2,0.006165004533091568,0.006491387126019946,0.175255364158356,0.0923541855545482,1,0.5,0.5,0.5,-5.0,7.0710678118654755,-2.5,0.0,0.0,0.0,10.0,0,1,0.75,0.75
19546,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.022375339981867633,0.022375339981867633,0.022375339981867633,1,2,0.022375339981867633,0.022375339981867633,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
19547,3,1,3,1,3,44.333333333333336,38,57,10.96965511460289,0.3333333333333333,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.011165508209932506,0.012269567845270474,0.010323360531882745,1,5,0.012269567845270474,0.010903596252644303,0.2640072529465095,0.07014808099123603,0,0.0,0.6666666666666666,0.6666666666666666,-6.333333333333333,10.96965511460289,-5.277777777777779,0.6666666666666666,0.0,0.0,19.0,0,1,1.0,0.6666666666666666
